prjclk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lutc_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2n1p8_l5n1p8_l8n1p4_d1d2,10.0,8.518,1.25,448,5,3703,16776,73,29,35,29,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p8,10.0,7.966,1.25,80,5,2900,6023,101,43,55,43,32x32,8x32
io8_l2n1p8_l5n1p8_l8n1p8_d1d2,10.0,7.966,1.25,448,5,3968,16877,81,22,35,22,32x32,8x32
io8_l2n1p8_l5n1p8_l8p1n1,10.0,8.654,1.25,80,11,3395,9969,223,46,67,46,32x32,8x32
io8_l2n1p8_l5n1p8_l8p1n1_d1d2,10.0,8.63,1.25,448,20,5020,22410,193,32,40,32,32x32,8x32
io8_l2n1p8_l5n1p8_l8p2n1,10.0,8.087,1.25,80,5,12530,13817,351,47,65,47,32x32,8x32
io8_l2n1p8_l5n1p8_l8p2n1_d1d2,10.0,8.087,1.25,512,5,29075,28371,321,33,35,33,32x32,8x32
io8_l2n1p8_l5n1p8_l8p4n1,10.0,9.514,1.25,74,8,9773,11346,607,53,66,53,32x32,8x32
io8_l2n1p8_l5n1p8_l8p4n1_d1d2,10.0,9.216,1.25,544,50,32066,45544,577,39,50,39,32x32,8x32
io8_l2n1p8_l5n1p8_l8p8n1,10.0,7.969,1.25,88,80,56072,31990,1119,46,95,46,32x32,8x32
io8_l2n1p8_l5n1p8_l8p8n1_d1d2,10.0,7.969,1.25,576,80,78836,61868,1089,32,65,32,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n1,10.0,8.683,1.25,72,8,2833,12307,322,39,67,39,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n1_d1d2,10.0,8.635,1.25,448,20,4549,37731,289,39,38,39,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n2,10.0,8.702,1.25,72,11,3213,12503,324,41,68,41,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n2_d1d2,10.0,8.654,1.25,448,20,5019,27674,291,40,38,40,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n4,10.0,8.71,1.25,80,11,3215,12857,329,49,69,49,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n4_d1d2,10.0,8.635,1.25,448,20,4746,27910,295,46,38,46,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n8,10.0,8.635,1.25,80,11,3365,12875,339,46,71,46,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n8_d1d2,10.0,8.662,1.25,448,20,5037,27937,303,39,38,39,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p1,10.0,8.683,1.25,72,11,3083,12678,324,42,70,42,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p1_d1d2,10.0,8.635,1.25,448,20,4620,27867,291,42,40,42,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p2,10.0,8.702,1.25,80,11,3180,12756,327,44,71,44,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p2_d1d2,10.0,8.654,1.25,448,20,4750,28252,293,43,40,43,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p4,10.0,8.048,1.25,80,11,3339,13141,333,52,73,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p4_d1d2,10.0,8.0,1.25,448,20,4912,28471,297,49,40,49,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p8,10.0,8.672,1.25,80,11,3604,13263,345,49,77,49,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p8_d1d2,10.0,8.625,1.25,448,20,5273,28530,305,42,40,42,32x32,8x32
io8_l2p1n1_l5p1n1_l8p1n1,10.0,8.771,1.25,80,8,3525,15812,467,52,86,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8p1n1_d1d2,10.0,8.619,1.25,448,20,5342,32318,417,52,40,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8p2n1,10.0,8.963,1.25,80,8,12980,19208,595,53,86,53,32x32,8x32
io8_l2p1n1_l5p1n1_l8p2n1_d1d2,10.0,8.847,1.25,512,20,30206,38307,545,53,40,53,32x32,8x32
io8_l2p1n1_l5p1n1_l8p4n1,10.0,9.646,1.25,74,8,10191,16583,851,59,86,59,32x32,8x32
io8_l2p1n1_l5p1n1_l8p4n1_d1d2,10.0,9.977,1.25,544,50,32494,54666,801,59,50,59,32x32,8x32
io8_l2p1n1_l5p1n1_l8p8n1,10.0,8.73,1.25,88,80,56490,38953,1363,52,115,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8p8n1_d1d2,10.0,8.648,1.25,576,80,79350,72748,1313,52,65,52,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n1,10.0,8.359,1.25,72,5,21518,19184,578,41,66,41,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n1_d1d2,10.0,8.359,1.25,576,5,53459,71431,545,41,33,41,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n2,10.0,8.945,1.25,72,5,21738,19249,580,43,66,43,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n2_d1d2,10.0,8.945,1.25,576,5,53929,38640,547,42,33,42,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n4,10.0,8.964,1.25,80,8,21964,19739,585,51,68,51,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n4_d1d2,10.0,8.359,1.25,576,14,54136,39276,551,48,36,48,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n8,10.0,9.02,1.25,80,11,22239,19905,595,48,71,48,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n8_d1d2,10.0,8.964,1.25,576,20,54747,39568,559,41,38,41,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p1,10.0,8.359,1.25,72,5,21608,19424,580,44,68,44,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p1_d1d2,10.0,8.359,1.25,576,5,53530,38831,547,44,35,44,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p2,10.0,8.945,1.25,80,5,21737,19518,583,46,69,46,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p2_d1d2,10.0,8.945,1.25,576,5,53660,39230,549,45,35,45,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p4,10.0,8.983,1.25,80,5,21896,19909,589,54,71,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p4_d1d2,10.0,8.983,1.25,576,5,53822,39459,553,51,35,51,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p8,10.0,8.378,1.25,80,5,22193,20047,601,51,75,51,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p8_d1d2,10.0,8.378,1.25,576,5,54183,39493,561,44,35,44,32x32,8x32
io8_l2p2n1_l5p2n1_l8p1n1,10.0,9.138,1.25,80,8,22434,22893,723,54,86,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8p1n1_d1d2,10.0,9.098,1.25,576,20,55053,44397,673,54,40,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8p2n1,10.0,8.529,1.25,80,5,31664,26050,851,55,85,55,32x32,8x32
io8_l2p2n1_l5p2n1_l8p2n1_d1d2,10.0,8.529,1.25,640,5,79100,49564,801,55,35,55,32x32,8x32
io8_l2p2n1_l5p2n1_l8p4n1,10.0,9.676,1.25,74,8,29099,23666,1107,61,86,61,32x32,8x32
io8_l2p2n1_l5p2n1_l8p4n1_d1d2,10.0,9.642,1.25,672,50,82189,66808,1057,61,50,61,32x32,8x32
io8_l2p2n1_l5p2n1_l8p8n1,10.0,8.436,1.25,88,80,75387,46045,1619,54,115,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8p8n1_d1d2,10.0,8.436,1.25,704,80,129051,84868,1569,54,65,54,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n1,10.0,9.676,1.25,60,8,14472,13911,1090,53,67,53,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n1_d1d2,10.0,9.508,1.25,640,50,55703,114323,1057,53,48,53,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n2,10.0,10.263,1.25,60,8,14692,13946,1092,55,67,55,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n2_d1d2,10.0,10.095,1.25,640,50,56179,70172,1059,54,48,54,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n4,10.0,10.301,1.25,68,8,14690,14262,1097,63,68,63,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n4_d1d2,10.0,9.508,1.25,640,50,55902,70388,1063,60,48,60,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n8,10.0,9.677,1.25,68,11,15005,14442,1107,60,71,60,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n8_d1d2,10.0,10.113,1.25,640,50,56199,70407,1071,53,48,53,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p1,10.0,9.676,1.25,60,8,14558,14151,1092,56,69,56,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p1_d1d2,10.0,9.508,1.25,640,50,55782,70348,1059,56,50,56,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p2,10.0,10.263,1.25,68,8,14663,14214,1095,58,70,58,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p2_d1d2,10.0,10.095,1.25,640,50,55876,70747,1061,57,50,57,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p4,10.0,10.301,1.25,68,8,14750,14608,1101,66,72,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p4_d1d2,10.0,10.132,1.25,640,50,55975,70964,1065,63,50,63,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p8,10.0,9.677,1.25,68,8,14959,14726,1113,63,76,63,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p8_d1d2,10.0,9.527,1.25,640,50,56335,70996,1073,56,50,56,32x32,8x32
io8_l2p4n1_l5p4n1_l8p1n1,10.0,9.682,1.25,68,8,15172,17408,1235,66,86,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8p1n1_d1d2,10.0,10.247,1.25,640,50,56501,75068,1185,66,50,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8p2n1,10.0,9.687,1.25,68,8,24614,20814,1363,67,86,67,32x32,8x32
io8_l2p4n1_l5p4n1_l8p2n1_d1d2,10.0,9.644,1.25,704,50,81348,81128,1313,67,50,67,32x32,8x32
io8_l2p4n1_l5p4n1_l8p4n1,10.0,9.697,1.25,62,8,20133,17941,1619,73,86,73,32x32,8x32
io8_l2p4n1_l5p4n1_l8p4n1_d1d2,10.0,9.646,1.25,736,50,80512,95809,1569,73,50,73,32x32,8x32
io8_l2p4n1_l5p4n1_l8p8n1,10.0,9.679,1.25,76,80,66421,40544,2131,66,115,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8p8n1_d1d2,10.0,9.586,1.25,768,80,127365,113954,2081,66,65,66,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n1,10.0,7.984,1.25,88,80,60973,38140,2114,39,96,39,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n1_d1d2,10.0,7.984,1.25,704,80,105863,140499,2081,39,63,39,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n2,10.0,8.571,1.25,88,80,61193,38241,2116,41,96,41,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n2_d1d2,10.0,8.571,1.25,704,80,106333,88724,2083,40,63,40,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n4,10.0,8.59,1.25,96,80,61195,38589,2121,49,97,49,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n4_d1d2,10.0,7.984,1.25,704,80,106060,88970,2087,46,63,46,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n8,10.0,8.646,1.25,96,80,61089,38701,2131,46,99,46,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n8_d1d2,10.0,8.59,1.25,704,80,106351,89064,2095,39,63,39,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p1,10.0,7.984,1.25,88,80,61063,38364,2116,42,98,42,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p1_d1d2,10.0,7.984,1.25,704,80,105934,88827,2083,42,65,42,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p2,10.0,8.571,1.25,96,80,61160,38460,2119,44,99,44,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p2_d1d2,10.0,8.571,1.25,704,80,106032,89227,2085,43,65,43,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p4,10.0,8.609,1.25,96,80,61255,38885,2125,52,101,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p4_d1d2,10.0,8.609,1.25,704,80,106130,89492,2089,49,65,49,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p8,10.0,7.992,1.25,96,80,61200,39067,2137,49,105,49,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p8_d1d2,10.0,7.992,1.25,704,80,106395,89592,2097,42,65,42,32x32,8x32
io8_l2p8n1_l5p8n1_l8p1n1,10.0,8.683,1.25,96,80,61409,42759,2259,52,115,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8p1n1_d1d2,10.0,8.678,1.25,704,80,106647,94416,2209,52,65,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8p2n1,10.0,8.203,1.25,96,80,70841,46869,2387,53,115,53,32x32,8x32
io8_l2p8n1_l5p8n1_l8p2n1_d1d2,10.0,8.203,1.25,768,80,131502,101092,2337,53,65,53,32x32,8x32
io8_l2p8n1_l5p8n1_l8p4n1,10.0,9.63,1.25,90,80,66356,44248,2643,59,115,59,32x32,8x32
io8_l2p8n1_l5p8n1_l8p4n1_d1d2,10.0,9.333,1.25,800,80,130654,116040,2593,59,65,59,32x32,8x32
io8_l2p8n1_l5p8n1_l8p8n1,10.0,8.016,1.25,104,80,66328,46533,3155,52,115,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8p8n1_d1d2,10.0,8.016,1.25,832,80,133954,116366,3105,52,65,52,32x32,8x32
