name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,hls_synth__clock_period,hls_synth__latency_best_cycles,hls_synth__latency_best_seconds,hls_synth__latency_average_cycles,hls_synth__latency_average_seconds,hls_synth__latency_worst_cycles,hls_synth__latency_worst_seconds,hls_synth__resources_lut_used,hls_synth__resources_ff_used,hls_synth__resources_dsp_used,hls_synth__resources_bram_used,hls_synth__resources_uram_used,impl__power__total_power,impl__power__dynamic_power,impl__power__static_power,impl__utilization__Total LUTs,impl__utilization__Logic LUTs,impl__utilization__LUTRAMs,impl__utilization__SRLs,impl__utilization__FFs,impl__utilization__RAMB36,impl__utilization__RAMB18,impl__utilization__URAM,impl__utilization__DSP Blocks,impl__timing__wns,impl__timing__tns,impl__timing__whs,impl__timing__ths,impl__timing__wpws,impl__timing__tpws,impl__timing__clock_period,impl__timing__clock_frequency,execution__OptDSLFrontend__t_start,execution__OptDSLFrontend__t_end,execution__OptDSLFrontend__dt,execution__OptDSLFrontend__core,execution__VitisHLSSynthFlow__t_start,execution__VitisHLSSynthFlow__t_end,execution__VitisHLSSynthFlow__dt,execution__VitisHLSSynthFlow__core,execution__VitisHLSImplFlow__t_start,execution__VitisHLSImplFlow__t_end,execution__VitisHLSImplFlow__dt,execution__VitisHLSImplFlow__core,execution__VitisHLSImplReportFlow__t_start,execution__VitisHLSImplReportFlow__t_end,execution__VitisHLSImplReportFlow__dt,execution__VitisHLSImplReportFlow__core
gsm_opt_0825d38964e1f45ee6f4b4e5a77df443,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.26e-09,108.0,7.8408e-07,420.0,3.0492e-06,871.0,6.32346e-06,51464,17157,87,4,0,908.947,287.142,621.805,21773,21772,0,1,14756,0,0,0,87,-1.913,-416.897,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636266.745664616,0.02864228095859289,26,636268.61019646,636335.114131916,66.5039354559267,4,637833.764368902,639223.492299011,1389.7279301090166,4,663963.393475089,664117.574320972,154.18084588297643,0
gsm_opt_21690a955914018aa275971f2f423857,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.26e-09,108.0,7.8408e-07,440.0,3.1944000000000003e-06,990.0,7.1874e-06,51977,17138,87,4,0,907.99,286.19,621.799,21216,21215,0,1,14907,0,0,0,87,-1.808,-226.21,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636266.722322531,0.005300196004100144,26,636268.609998086,636339.278169675,70.66817158902995,0,637833.7635267,639121.411392115,1287.647865415085,0,663963.393478865,664114.092493688,150.69901482295245,1
gsm_opt_27863689f8abfb23e9d96304bae8f117,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.26e-09,103.0,7.4778e-07,428.0,3.10728e-06,970.0,7.0422e-06,100594,21675,222,4,0,1013.89,391.504,622.386,23055,23046,0,9,17347,0,0,0,222,-3.111,-205.682,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636266.729351753,0.012329417979344726,26,636268.61005893,636344.311089392,75.70103046204895,2,637833.76420004,639633.846229913,1800.0820298729232,2,661885.443441548,662004.484445174,119.04100362595636,3
gsm_opt_27c4dc8848daaa91366fd06e8511c808,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.1670000000000006e-09,376.0,2.6947920000000002e-06,758.0,5.432586e-06,1279.0,9.166593e-06,36826,15428,45,4,0,911.232,289.415,621.817,24221,24221,0,0,13692,0,0,0,45,-3.304,-801.693,0.019,0.0,4.725,0.0,10.0,100.0,636266.717022335,636266.726315105,0.009292769944295287,26,636268.610033153,636342.831773783,74.22174062998965,1,637833.764071211,639150.56764218,1316.8035709690303,1,663963.393520503,664111.868307598,148.47478709509596,3
gsm_opt_5a12f066ea792355b337b19a500fb595,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2960000000000004e-09,376.0,2.7432960000000004e-06,765.0,5.581440000000001e-06,1318.0,9.616128000000001e-06,34871,15224,45,4,0,915.499,293.658,621.841,23895,23895,0,0,13656,0,0,0,45,-4.138,-2251.278,0.019,0.0,4.725,0.0,10.0,100.0,636266.717022335,636266.824774211,0.10775187599938363,26,636268.610416384,636339.46580245,70.85538606601767,8,637833.765375159,639100.993592864,1267.2282177050365,7,663963.393590994,664110.078977023,146.6853860290721,2
gsm_opt_73e5eac93b050dd742ef5d06d9e5b6ac,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2960000000000004e-09,145.0,1.05792e-06,474.0,3.458304e-06,967.0,7.055232000000001e-06,41101,16305,67,4,0,885.168,263.494,621.674,22182,22181,0,1,14338,0,0,0,67,-3.61,-1201.003,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636267.421975188,0.7049528529169038,26,636268.610481446,636337.821364815,69.21088336897083,10,637833.765491973,639045.660128642,1211.8946366689634,9,663963.393630606,664114.138258079,150.74462747294456,4
gsm_opt_d25cb66319504ea6f111a2d07fd066c0,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2960000000000004e-09,225.0,1.6416e-06,574.0,4.187904e-06,1087.0,7.930752e-06,36615,16041,53,4,0,830.098,208.728,621.37,22574,22574,0,0,14243,0,0,0,53,-5.963,-5348.006,0.019,0.0,4.725,0.0,10.0,100.0,636266.717022335,636266.847714698,0.13069236290175468,26,636268.610403023,636340.150985822,71.54058279900346,9,637833.76539938,638980.183239007,1146.4178396270145,8,663963.393717321,664118.08163118,154.68791385903023,5
gsm_opt_d7f2c78f25dad857db9d4aad849fc992,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.26e-09,108.0,7.8408e-07,435.0,3.1581e-06,980.0,7.1148e-06,71402,19447,139,4,0,940.648,318.668,621.98,21473,21456,0,17,16171,0,0,0,139,-2.091,-494.861,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636266.754512783,0.037490447983145714,26,636268.610225992,636340.776149535,72.16592354292516,5,637833.76444441,639397.605424647,1563.8409802370006,5,663963.393776217,664127.730314306,164.3365380889736,6
gsm_opt_ea12b54bf509c1a86145135d646cfeba,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.26e-09,103.0,7.4778e-07,408.0,2.9620800000000003e-06,851.0,6.17826e-06,101941,21820,222,4,0,1019.426,397.01,622.416,23849,23840,0,9,17318,0,0,0,222,-2.308,-99.277,0.01,0.0,4.468,0.0,10.0,100.0,636266.717022335,636266.772218392,0.05519605695735663,26,636268.610270402,636345.647892993,77.03762259089854,7,637833.765285421,639633.856291992,1800.0910065709613,6,661885.444448627,662004.677825379,119.2333767520031,10
gsm_opt_fc0fcb3053f2eeb9e1c660093414c4db,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2960000000000004e-09,108.0,7.879680000000001e-07,422.0,3.078912e-06,900.0,6.5664e-06,73442,19636,139,4,0,952.492,330.447,622.045,22040,22023,0,17,16366,0,0,0,139,-1.247,-46.178,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636266.732173509,0.015151173924095929,26,636268.610167576,636343.841124643,75.2309570669895,3,637833.764314933,639296.07819269,1462.3138777570566,3,663963.393823031,664128.586499954,165.1926769230049,7
gsm_opt_fee9791692f099e8a761049ef50975d1,chstone_xilinx,Gsm_LPC_Analysis,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2960000000000004e-09,106.0,7.733760000000001e-07,418.0,3.049728e-06,893.0,6.515328e-06,102103,21817,222,4,0,1034.507,412.007,622.5,23678,23669,0,9,17477,0,0,0,222,-4.023,-2460.275,0.019,0.0,4.468,0.0,10.0,100.0,636266.717022335,636267.448390202,0.731367866974324,26,636268.610512187,636345.294323904,76.6838117169682,11,637833.765531856,639620.417549099,1786.6520172429737,10,663963.393880374,664145.500646706,182.1067663319409,8
sha_opt_16efd9a6cca583f8b989d4536f288234,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.13e-09,38016.0,0.00027105408,,,38163.0,0.00027210219,15912,5252,0,22,0,621.643,1.415,620.228,174,174,0,0,197,0,0,0,0,8.503,0.0,0.039,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.730044261,0.008567533921450377,28,636268.610645825,636299.533983746,30.92333792091813,13,637833.765641396,638364.363635325,530.5979939289391,13,663963.393920447,664037.9159901,74.52206965303048,9
sha_opt_200171910934764ed5e8a5b1553c5862,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,4.789e-09,57554.0,0.000275626106,57554.0,0.000275626106,57554.0,0.000275626106,4130,1458,0,14,0,620.948,0.724,620.224,93,93,0,0,122,0,0,0,0,8.548,0.0,0.041,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.816302552,0.09482582495547831,28,636268.611016424,636293.09885238,24.487835955922492,20,637833.766349029,638353.95127151,520.1849224809557,20,663963.401496086,664037.893429851,74.49193376500625,10
sha_opt_2a9c535c14a0c99448cd9231ce9e0bbf,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.273e-09,22082.0,0.000160602386,,,22167.0,0.000161220591,31864,9260,0,14,0,621.482,1.255,620.227,143,143,0,0,155,0,0,0,0,8.342,0.0,0.021,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.792641322,0.07116459496319294,28,636268.610914395,636304.325520456,35.71460606099572,18,637833.765998023,638400.404366394,566.6383683710592,18,663963.401494889,664039.228888786,75.82739389699418,11
sha_opt_416a4acdfdac0caa20610ddb0b3b2e25,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2560000000000006e-09,27993.0,0.000203117208,,,28101.0,0.00020390085600000002,37146,9238,0,14,0,621.341,1.115,620.226,138,138,0,0,167,0,0,0,0,8.437,0.0,0.028,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.732115601,0.010638873907737434,28,636268.61070477,636306.126108929,37.515404159086756,14,637833.765761396,638565.682495498,731.9167341019493,14,663963.401534577,664038.612144107,75.21060952998232,12
sha_opt_4b2cd584b5552263e55054d7aa5a61aa,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.281e-09,21825.0,0.000158907825,,,21909.0,0.000159519429,43838,11356,0,14,0,620.986,0.761,620.224,84,84,0,0,133,0,0,0,0,8.505,0.0,0.021,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.747069069,0.025592341902665794,28,636268.610853451,636308.37235403,39.76150057907216,17,637833.765958239,638409.915449972,576.1494917330565,17,663963.401608809,664037.764504901,74.36289609200321,13
sha_opt_5530271808271dc4542eaf5e86ecdc1a,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.273e-09,24138.0,0.000175555674,,,24231.0,0.000176232063,30404,8444,0,14,0,621.136,0.911,620.225,121,121,0,0,153,0,0,0,0,8.324,0.0,0.037,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.80922422,0.08774749294389039,28,636268.610950139,636301.903910528,33.292960389051586,19,637833.766120105,638395.954475939,562.1883558339905,19,663963.401673781,664039.215401323,75.8137275420595,14
sha_opt_5fba582532a14b65a28656182042c0e3,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.099e-09,31334.0,0.00022244006600000003,,,31455.0,0.000223299045,30570,8982,0,14,0,621.438,1.211,620.227,162,162,0,0,179,0,0,0,0,8.439,0.0,0.026,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.733768666,0.012291938997805119,28,636268.610727751,636300.321653601,31.7109258499695,15,637833.765733764,638423.562262944,589.7965291799046,15,663963.401949911,664037.966740571,74.56479065993335,15
sha_opt_85cb868d8a7b87c2622a6566f10e25f4,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.273e-09,33647.0,0.000244714631,,,33777.0,0.000245660121,42768,12072,0,14,0,621.563,1.336,620.227,163,163,0,0,191,0,0,0,0,8.392,0.0,0.026,0.0,4.725,0.0,10.0,100.0,636266.721476727,636267.330032021,0.6085552939912304,28,636268.611115925,636306.432715537,37.821599612012506,22,637833.774684067,638518.741213424,684.9665293570142,22,663963.402052136,664028.53814147,65.13608933403157,16
sha_opt_94fbb3aae6ccd3df9a48ceadcabd32d0,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.085e-09,40335.0,0.000285773475,40335.0,0.000285773475,40335.0,0.000285773475,13194,3071,0,18,0,620.709,0.486,620.223,64,64,0,0,99,0,0,0,0,8.731,0.0,0.021,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.745508076,0.0240313489921391,28,636268.610853777,636300.77568166,32.16482788301073,16,637833.765897162,638361.433551185,527.6676540229237,16,663963.402052897,664026.748669204,63.34661630692426,17
sha_opt_9a4541c95ee31c6c4f07591b12cd6514,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.054000000000001e-09,49844.0,0.00035159957600000005,49844.0,0.00035159957600000005,49844.0,0.00035159957600000005,7009,2174,0,18,0,621.111,0.886,620.225,97,97,0,0,120,0,0,0,0,8.759,0.0,0.021,0.0,4.725,0.0,10.0,100.0,636266.721476727,636267.263393547,0.5419168199878186,28,636268.611059885,636297.355986583,28.744926698040217,21,637833.766420965,638349.971577679,516.2051567140734,21,663963.402131865,664026.929683216,63.52755135099869,18
sha_opt_bca877b18a65ce333dc19e0c3bf5c422,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.273e-09,33910.0,0.00024662743,33910.0,0.00024662743,33910.0,0.00024662743,18119,8281,0,14,0,620.991,0.766,620.224,97,97,0,0,120,0,0,0,0,8.677,0.0,0.038,0.0,4.725,0.0,10.0,100.0,636266.721476727,636267.333394992,0.6119182649999857,28,636268.611135311,636299.971246803,31.36011149198748,23,637833.774702595,638412.337491189,578.5627885940485,23,663963.402092957,664027.001816305,63.599723347928375,19
sha_opt_c082be4b9f0887806c9015da0f86d818,chstone_xilinx,sha_stream,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.273e-09,28764.0,0.000209200572,,,28875.0,0.000210007875,38244,16312,0,14,0,621.392,1.166,620.227,177,177,0,0,191,0,0,0,0,8.441,0.0,0.021,0.0,4.725,0.0,10.0,100.0,636266.721476727,636266.724471389,0.00299466191790998,28,636268.610603393,636302.640176174,34.029572780942544,12,637833.765613536,638430.097026113,596.3314125769539,12,663963.402150579,664027.164599706,63.76244912692346,20
aes_table_opt_4e97c4ec45461e153f8283862d3e3578,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.0290000000000004e-09,611.0,4.294719e-06,611.0,4.294719e-06,611.0,4.294719e-06,330469,83173,0,32,0,742.751,121.861,620.89,17193,17151,0,42,26099,0,32,0,0,0.076,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636266.718532956,0.002544129965826869,10,636268.611205281,636310.446854489,41.83564920804929,24,637833.774752571,639341.98162582,1508.2068732490297,24,663963.402204844,664061.378559198,97.97635435394477,21
aes_table_opt_7f09e675a6cebdaef9c714805d5e69eb,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,804.0,5.722068e-06,804.0,5.722068e-06,804.0,5.722068e-06,395561,78767,0,4,0,760.697,139.708,620.989,19383,19369,0,14,24805,0,4,0,0,-2.032,-208.105,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636267.319351126,0.6033622999675572,10,636268.611512388,636305.156431662,36.54491927404888,29,637833.775249199,639633.870995413,1800.095746214036,29,661885.449196238,661966.941946209,81.49274997098837,26
aes_table_opt_83e63ed371b80fa6584ce0adef547eef,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,681.0,4.956999e-06,681.0,4.956999e-06,681.0,4.956999e-06,325694,83625,0,4,0,762.693,141.694,621.0,16031,15977,0,54,26193,0,4,0,0,0.737,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636267.529630679,0.8136418530484661,10,636293.099594461,636322.499830241,29.4002357799327,20,638349.974854631,639699.30712813,1349.3322734989924,21,663963.402231438,664061.276915109,97.87468367104884,22
aes_table_opt_8a3159a366752f8c339d58638516d152,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.0290000000000004e-09,611.0,4.294719e-06,611.0,4.294719e-06,611.0,4.294719e-06,330467,83197,0,32,0,741.065,120.184,620.881,17078,17036,0,42,26125,0,32,0,0,-0.986,-11.147,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636267.00602517,0.2900363439694047,10,636268.61146067,636310.642752916,42.03129224595614,27,637833.775091166,639314.77167531,1480.9965841439553,27,663963.402288739,664065.176019134,101.77373039501254,23
aes_table_opt_ab8ded9686249a892c7f6fe24da20e97,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,681.0,4.956999e-06,681.0,4.956999e-06,681.0,4.956999e-06,325694,83625,0,4,0,762.693,141.694,621.0,16031,15977,0,54,26193,0,4,0,0,0.737,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636266.780242429,0.06425360299181193,10,636268.61132059,636303.769535352,35.158214761991985,25,637833.774887017,639220.703515595,1386.9286285780836,25,663963.402437534,664059.4586355,96.05619796609972,24
aes_table_opt_ae0c036a27cbdac38e9f7652e60291d4,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,952.0,6.775384e-06,952.0,6.775384e-06,952.0,6.775384e-06,394822,77792,0,2,0,750.284,129.352,620.932,19682,19674,0,8,23896,0,2,0,0,-0.961,-13.234,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636267.119335175,0.40334634901955724,10,636268.611445901,636310.548777419,41.9373315180419,28,637833.775174789,639633.813520617,1800.038345827954,28,661885.449408212,661972.208772889,86.75936467701104,31
aes_table_opt_b2733e866f820d30cfce275bb14fa847,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1686.0,1.167555e-05,1855.0,1.2845875e-05,2024.0,1.40162e-05,329173,83921,0,6,0,719.691,98.927,620.764,15192,15138,0,54,25912,0,6,0,0,0.438,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636267.496808018,0.7808191919466481,10,636268.611511544,636302.980309569,34.36879802506883,31,637833.775485726,639248.470637311,1414.6951515850378,31,663963.402441781,664058.855296481,95.45285470003728,25
aes_table_opt_eb868b80d752ab472992ad760d56ec8a,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,675.0,4.913325e-06,675.0,4.913325e-06,675.0,4.913325e-06,329044,83492,0,16,0,691.999,71.387,620.612,16188,16143,0,45,26075,0,16,0,0,-0.284,-0.972,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636266.865667799,0.1496789730153978,10,636268.611388221,636310.766083796,42.1546955750091,26,637833.775073161,639215.586546522,1381.8114733609837,26,663963.402473699,664061.047877411,97.64540371205658,27
aes_table_opt_f290246b1cc9c601e4f371d927e01b2a,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1782.0,1.2682494e-05,1925.0,1.3700225e-05,2068.0,1.4717956e-05,398028,77373,0,3,0,696.431,75.794,620.636,17488,17480,0,8,23555,0,3,0,0,-0.442,-0.544,0.019,0.0,4.458,0.0,10.0,100.0,636266.715988826,636267.596821919,0.880833092960529,10,636297.356921159,636325.860944316,28.504023157060146,21,638353.952988978,640134.64315891,1780.6901699319715,20,663963.402529372,664062.767274876,99.36474550398998,28
aes_tableless_opt_20d9249413feb29600b2a863b8e6361f,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1786.0,1.236805e-05,17344.0,0.0001201072,102582.0,0.00071038035,328398,60404,0,0,0,708.917,88.212,620.705,8306,8306,0,0,25835,0,0,0,0,-0.301,-1.006,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636267.689926496,0.9738908370491117,11,636305.157431198,636332.624985561,27.467554362956434,29,638980.197898094,640139.199046418,1159.0011483239941,8,663963.402584531,664054.368575587,90.96599105605856,29
aes_tableless_opt_2f634706742d788f5aab9c8b5bdb39a9,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1825.0,1.2638125e-05,17383.0,0.000120377275,102621.0,0.000710650425,328781,60446,0,0,0,704.662,83.98,620.681,8298,8298,0,0,25860,0,0,0,0,-0.539,-11.483,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636267.617330555,0.9012948960298672,11,636304.326280197,636332.174974247,27.84869404998608,18,638565.689211151,639817.411336704,1251.7221255530603,14,663963.402638673,664058.242353475,94.8397148019867,30
aes_tableless_opt_34154e2bd0cd397b1a0856d9968fe91e,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1717.0,1.2091114e-05,17275.0,0.00012165055,102513.0,0.0007218965460000001,214527,23520,0,0,0,693.628,73.007,620.621,10372,10372,0,0,14208,0,0,0,0,0.405,0.0,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636267.435614733,0.7195790740661323,11,636303.770242495,636330.272245272,26.502002776949666,25,638518.743828066,639547.33431442,1028.5904863539618,22,663963.402711558,664048.675659573,85.27294801501557,31
aes_tableless_opt_48668a8d8254b27e431933143841f4f1,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1469.0,1.0172825e-05,16924.0,0.00011719869999999999,102058.0,0.00070675165,331945,60475,0,0,0,740.375,119.498,620.877,10179,10179,0,0,27122,0,0,0,0,1.58,0.0,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636266.719398372,0.003362713032402098,11,636300.324140348,636330.080494786,29.756354438024573,15,638395.955799653,639652.783310444,1256.8275107910158,19,663963.402830661,664089.834909378,126.43207871692721,32
aes_tableless_opt_89f9068edf021178eaa856502707db82,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1916.0,1.3492472e-05,17474.0,0.000123051908,102712.0,0.000723297904,214294,22810,0,0,0,687.226,66.64,620.586,10624,10624,0,0,13682,0,0,0,0,-0.175,-0.235,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636267.120512509,0.4044768500607461,11,636302.98107141,636329.725335252,26.74426384200342,31,638423.563516812,639471.401316096,1047.8377992839087,15,663963.402837635,664050.527547001,87.12470936600585,26
aes_tableless_opt_8ed7b0a8ac789a48b786c56e2267bf0f,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1819.0,1.2809398000000001e-05,17286.0,0.000121728012,102420.0,0.00072124164,215990,23455,0,0,0,693.495,72.874,620.62,10578,10578,0,0,14151,0,0,0,0,0.296,0.0,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636268.184476332,1.4684406730812043,11,636308.37310379,636335.430945232,27.057841442059726,17,639121.416492511,640090.973559181,969.5570666699205,0,663963.402954441,664078.331518185,114.92856374394614,33
aes_tableless_opt_991bd147404397414029a200204ad134,machsuite_xilinx,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1955.0,1.3767110000000001e-05,17513.0,0.000123326546,102751.0,0.000723572542,213843,22736,0,0,0,686.429,65.847,620.582,10471,10471,0,0,13586,0,0,0,0,-0.372,-0.939,0.019,0.0,4.725,0.0,10.0,100.0,636266.716035659,636267.71229171,0.9962560510030016,11,636306.134708221,636331.716510792,25.58180257107597,14,639045.666400268,640013.605397007,967.938996738987,9,663963.403020962,664077.882445342,114.47942437999882,34
