design_id,dataset_name,parallel_type,name,part,target_clock_period,version_vitis_hls,version_vivado,clock_period,latency_best_cycles,latency_best_seconds,latency_average_cycles,latency_average_seconds,latency_worst_cycles,latency_worst_seconds,resources_lut_used,resources_ff_used,resources_dsp_used,resources_bram_used,resources_uram_used,t_start,t_end,dt,core,timeout
sort_radix_opt_1e8d05393d9b881d6b2f6f7742b356e9,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240977.302471441,241277.339392202,300.03692076099105,2,True
sort_radix_opt_a4cd3a342e090d8b96469ab8dd8bcdd2,machsuite_xilinx,fine_grained,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.112e-09,116113.0,0.000825795656,116113.0,0.000825795656,116113.0,0.000825795656,25759.0,12424.0,0.0,0.0,0.0,240978.979824491,241015.889842309,36.91001781800878,9,False
sort_radix_opt_84bbe852b927cbed11648809897bba38,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240980.963087429,241281.04152516,300.0784377309901,11,True
sort_radix_opt_45df591a4bac8bd66cb869ae83b213e8,machsuite_xilinx,fine_grained,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,132577.0,0.0008667884260000001,132577.0,0.0008667884260000001,132577.0,0.0008667884260000001,19837.0,11657.0,0.0,0.0,0.0,240981.920142875,241024.850162147,42.93001927199657,15,False
sort_radix_opt_f45add67307f63a2251ecfa20896fe17,machsuite_xilinx,fine_grained,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.301000000000001e-09,132561.0,0.0007027058610000001,132561.0,0.0007027058610000001,132561.0,0.0007027058610000001,26799.0,10074.0,0.0,0.0,0.0,240981.922347658,241027.583644898,45.66129724000348,26,False
sort_radix_opt_63f378b39375eca8e49d951c22754d4e,machsuite_xilinx,fine_grained,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,132561.0,0.000866683818,132561.0,0.000866683818,132561.0,0.000866683818,18293.0,8649.0,0.0,0.0,0.0,240983.186743681,241020.035364514,36.84862083301414,1,False
spmv_crs_opt_e912c461b10d6a05fea05b16cfe9b2b8,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,,,,,,,23305.0,18999.0,14.0,0.0,0.0,241001.316390347,241061.635722231,60.319331884005805,21,False
spmv_crs_opt_5024ce6f1fa75992a6798b81a568d97e,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,,,,,,,1655.0,1535.0,14.0,0.0,0.0,241010.41548159,241028.885381254,18.469899663992692,18,False
spmv_crs_opt_9bd54b79f13bd6ee6c034a1f9dc10417,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,,,,,,,8187.0,6120.0,14.0,0.0,0.0,241013.779585858,241040.38604434,26.606458482012386,20,False
spmv_crs_opt_d9bec415b6697612c43cf37dccf76989,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,,,,,,,4710.0,3596.0,14.0,0.0,0.0,241013.780956833,241036.188052399,22.40709556598449,17,False
spmv_crs_opt_4a302c56b8c95183cd7562f40a2bc9f3,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,,,,,,,1612.0,1641.0,14.0,0.0,0.0,241013.781233763,241033.2923767,19.51114293700084,27,False
spmv_crs_opt_73e65f89ec8b0bcb3adc1b9567a0378a,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,,,,,,,6804.0,7488.0,14.0,0.0,0.0,241013.785385049,241038.76373994,24.978354891005438,22,False
spmv_crs_opt_facdb98f711eab08927114732d6f57c7,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,,,,,,,1513.0,1626.0,14.0,0.0,0.0,241013.786159504,241033.163333917,19.377174413006287,24,False
spmv_crs_opt_06a50a1a6c403f2dfa8f8acd119f9527,machsuite_xilinx,fine_grained,spmv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,,,,,,,1546.0,1638.0,14.0,0.0,0.0,241013.787567048,241033.909583873,20.12201682498562,19,False
spmv_ellpack_opt_f0ade323a8934170348a592b246e78cb,machsuite_xilinx,fine_grained,ellpack,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,25202.0,0.000183924196,25202.0,0.000183924196,25202.0,0.000183924196,2712.0,2911.0,14.0,0.0,0.0,241015.890459744,241037.915856441,22.025396696990356,9,False
spmv_ellpack_opt_8df5385bdb22ff8d80096e58b65310d3,machsuite_xilinx,fine_grained,ellpack,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.386000000000001e-09,2528.0,1.8671808e-05,2528.0,1.8671808e-05,2528.0,1.8671808e-05,8211.0,7296.0,28.0,0.0,0.0,241019.097787979,241047.852642498,28.754854519007495,8,False
spmv_ellpack_opt_0243ec06e5b17d37b202280db73c75d0,machsuite_xilinx,fine_grained,ellpack,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,31123.0,0.00021916816600000001,31123.0,0.00021916816600000001,31123.0,0.00021916816600000001,1724.0,1436.0,14.0,0.0,0.0,241020.035992909,241040.133062283,20.097069374023704,1,False
spmv_ellpack_opt_a060c371270618826c06d5b63a52e003,machsuite_xilinx,fine_grained,ellpack,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,25202.0,0.000183924196,25202.0,0.000183924196,25202.0,0.000183924196,4217.0,2891.0,14.0,0.0,0.0,241020.176321315,241042.65284504,22.476523724995786,10,False
spmv_ellpack_opt_087a494a0bc991a1621bf8fbeaffb745,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,241024.850822651,241324.899298858,300.04847620701184,15,True
spmv_ellpack_opt_211c4c27921b7ede1f7805dd553d8046,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,241026.308027031,241326.355059006,300.047031975002,30,True
spmv_ellpack_opt_5e45573378086c251c6a48fc6587c6ae,machsuite_xilinx,fine_grained,ellpack,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,25202.0,0.000183924196,25202.0,0.000183924196,25202.0,0.000183924196,3697.0,2909.0,14.0,0.0,0.0,241027.584250915,241050.250245096,22.665994180977577,26,False
spmv_ellpack_opt_0c37d2f9d28aeaa5c4cc18cc984e5185,machsuite_xilinx,fine_grained,ellpack,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,31123.0,0.00021916816600000001,31123.0,0.00021916816600000001,31123.0,0.00021916816600000001,1339.0,1383.0,14.0,0.0,0.0,241028.885982676,241047.386430295,18.5004476190079,18,False
stencil2D_opt_0dd4fc56c460ee82b3e858a6456f2b21,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.84e-09,39069.0,0.00026723196,39069.0,0.00026723196,39069.0,0.00026723196,1625.0,643.0,6.0,0.0,0.0,241030.79315396,241051.072611184,20.279457224009093,25,False
stencil2D_opt_fde89f26085d4e4739d0f635cb9afd93,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.85e-09,35790.0,0.0002451615,35790.0,0.0002451615,35790.0,0.0002451615,2331.0,1007.0,6.0,0.0,0.0,241033.164239835,241055.411840286,22.247600450995378,24,False
stencil2D_opt_8cf4e238c49b4c7e80a21bbdb6c87d38,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.608e-09,39069.0,0.000258167952,39069.0,0.000258167952,39069.0,0.000258167952,2217.0,642.0,6.0,0.0,0.0,241033.293062042,241055.256714434,21.963652392005315,27,False
stencil2D_opt_e4a15c39545b08edc158f4e4f729a1e5,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.404000000000001e-09,4164.0,2.6666256000000002e-05,4164.0,2.6666256000000002e-05,4164.0,2.6666256000000002e-05,20243.0,5297.0,141.0,0.0,0.0,241033.910233185,241083.221796056,49.31156287100748,19,False
stencil2D_opt_518be3d1dff9fbabb5ed5a9c38525437,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.5950000000000005e-09,11728.0,7.734616000000001e-05,11728.0,7.734616000000001e-05,11728.0,7.734616000000001e-05,1805.0,942.0,18.0,0.0,0.0,241035.514411997,241055.222815081,19.708403084019665,29,False
stencil2D_opt_726cff7db90b9e5393b41e5581bf46ce,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.84e-09,15634.0,0.00010693656,15634.0,0.00010693656,15634.0,0.00010693656,1700.0,674.0,15.0,0.0,0.0,241036.188738107,241055.395704025,19.206965917983325,17,False
stencil2D_opt_abbd8484cf74479d0fb841f46bb48e80,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.608e-09,54942.0,0.00036305673600000004,54942.0,0.00036305673600000004,54942.0,0.00036305673600000004,2118.0,594.0,6.0,0.0,0.0,241037.916842417,241059.331585989,21.414743572007865,9,False
stencil2D_opt_384720b71623b3894cea137ee723f201,machsuite_xilinx,fine_grained,stencil,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.404000000000001e-09,86185.0,0.00055192874,86185.0,0.00055192874,86185.0,0.00055192874,434.0,124.0,6.0,0.0,0.0,241038.764457327,241056.010832012,17.246374684997136,22,False
stencil3D_opt_cfee41c3c7af95b3eb292018ed8d1095,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.135e-09,3229.0,2.3038914999999998e-05,3229.0,2.3038914999999998e-05,3229.0,2.3038914999999998e-05,23550.0,3514.0,30.0,0.0,0.0,241040.133701705,241122.043868963,81.910167258,1,False
stencil3D_opt_0f4712d94bfefdade3161ea139f4be23,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.546e-09,38765.0,0.00025375569,38765.0,0.00025375569,38765.0,0.00025375569,7644.0,1531.0,3.0,0.0,0.0,241040.386709398,241068.005865362,27.61915596399922,20,False
stencil3D_opt_5d9ca878e13fae93b76e94511c0e7021,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.135e-09,1187.0,8.469245e-06,1187.0,8.469245e-06,1187.0,8.469245e-06,71790.0,11017.0,96.0,0.0,0.0,241041.369799962,241238.424749555,197.05494959300268,31,False
stencil3D_opt_2b3bc4957f12844bd0f1623b27828ec5,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.135e-09,1199.0,8.554865e-06,1199.0,8.554865e-06,1199.0,8.554865e-06,74117.0,16957.0,96.0,0.0,0.0,241042.653479791,241245.507342833,202.85386304199346,10,False
stencil3D_opt_5716fe3b6b2974e3cb9f35bc4c137cda,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,241043.52195884,241343.614930301,300.09297146101017,12,True
stencil3D_opt_61167d96bf076415434e29adf9caa335,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.831000000000001e-09,4221.0,2.8833651000000004e-05,4221.0,2.8833651000000004e-05,4221.0,2.8833651000000004e-05,12143.0,2559.0,42.0,0.0,0.0,241047.387094594,241075.180018568,27.792923973989673,18,False
stencil3D_opt_15a4bef77e97aea72ec77a43d1f24b07,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.135e-09,22696.0,0.00016193596,22696.0,0.00016193596,22696.0,0.00016193596,45523.0,5004.0,9.0,0.0,0.0,241047.739280986,241335.944625237,288.2053442510078,5,False
stencil3D_opt_54f58f9379a4e23095efb5cc67fc6148,machsuite_xilinx,fine_grained,stencil3d,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.135e-09,14001.0,9.9897135e-05,14001.0,9.9897135e-05,14001.0,9.9897135e-05,31033.0,4237.0,6.0,0.0,0.0,241047.853261512,241344.271683342,296.41842182999244,8,False
viterbi_opt_89e95fd09eff30aab0868315fdc62ea6,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2340000000000005e-09,820908.0,0.0059384484720000005,820908.0,0.0059384484720000005,820908.0,0.0059384484720000005,9083.0,5221.0,9.0,44.0,0.0,241050.250885942,241075.121765614,24.870879672002047,26,False
viterbi_opt_de66f241e27fafe696b9fe7026d177e6,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.136e-09,820907.0,0.0058579923520000006,820907.0,0.0058579923520000006,820907.0,0.0058579923520000006,8780.0,4821.0,9.0,64.0,0.0,241051.073214169,241074.885024341,23.811810171988327,25,False
viterbi_opt_ce9104942f071a50ce7311cc14898787,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.579e-09,678988.0,0.005146050052,678988.0,0.005146050052,678988.0,0.005146050052,35148.0,13488.0,9.0,128.0,0.0,241054.558760213,241098.164367598,43.605607384990435,4,False
viterbi_opt_1801f7fb3d99fa0cdda259f915c51cb3,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.095e-09,838700.0,0.0059505765,838700.0,0.0059505765,838700.0,0.0059505765,16947.0,7630.0,6.0,128.0,0.0,241055.223517706,241085.140337996,29.91682029000367,29,False
viterbi_opt_301177b8fc0bca8cac0e15385c75800d,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.166000000000001e-09,837304.0,0.006000120464000001,837304.0,0.006000120464000001,837304.0,0.006000120464000001,40706.0,13702.0,6.0,128.0,0.0,241055.257399223,241097.274109903,42.016710680007236,27,False
viterbi_opt_fe8ccc7b84cf1fdf6872ddd4de6bcd8f,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.027000000000001e-09,829804.0,0.0058310327080000005,829804.0,0.0058310327080000005,829804.0,0.0058310327080000005,9944.0,5412.0,6.0,64.0,0.0,241055.396338187,241080.38045466,24.984116472973255,17,False
viterbi_opt_94eb4cd12d57775384a58ec3e95d97e0,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.43e-09,820908.0,0.00609934644,820908.0,0.00609934644,820908.0,0.00609934644,10610.0,5218.0,9.0,44.0,0.0,241055.412432739,241083.155798606,27.743365867005195,24,False
viterbi_opt_1d7c190d94f9fbff866dc32acecf5c3e,machsuite_xilinx,fine_grained,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.739e-09,828408.0,0.005582641512,828408.0,0.005582641512,828408.0,0.005582641512,41838.0,15284.0,6.0,128.0,0.0,241056.011618125,241098.665431522,42.653813397017075,22,False
atax_opt_652b8d2085461a5b55c7ab5e944cafe3,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,30732.0,0.000218627448,30732.0,0.000218627448,30732.0,0.000218627448,2389.0,1880.0,5.0,8.0,0.0,241059.332198532,241079.799928397,20.46772986499127,9,False
atax_opt_d05a00db8adda49bfea1c05de45c49fc,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,21586.0,0.00015144737600000002,21586.0,0.00015144737600000002,21586.0,0.00015144737600000002,1563.0,1263.0,5.0,12.0,0.0,241061.636408229,241080.537082774,18.900674545002403,21,False
atax_opt_d4bc95179cc225fcb6064586a131ff45,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,18512.0,0.000131694368,18512.0,0.000131694368,18512.0,0.000131694368,6025.0,5977.0,40.0,8.0,0.0,241065.800315407,241087.320915645,21.520600238000043,6,False
atax_opt_cd53ec28cbe21869cb5bd96ea640ad55,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,14296.0,0.000103960512,14296.0,0.000103960512,14296.0,0.000103960512,14732.0,21749.0,80.0,32.0,0.0,241068.006410013,241113.999175137,45.99276512398501,20,False
atax_opt_16e8f88f590fe5d45c730afd973de098,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,26700.0,0.0001899438,26700.0,0.0001899438,26700.0,0.0001899438,2291.0,1552.0,5.0,8.0,0.0,241074.885621732,241094.627430823,19.741809090977767,25,False
atax_opt_3e575d5a1904331bcb191220d155dcff,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1518.0,1.1038896000000001e-05,1518.0,1.1038896000000001e-05,1518.0,1.1038896000000001e-05,110854.0,151240.0,1280.0,480.0,0.0,241075.122353246,241159.564535401,84.44218215500587,26,False
atax_opt_4fad2325864ddbe70516b9256f49103d,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,5142.0,3.7696002000000005e-05,5142.0,3.7696002000000005e-05,5142.0,3.7696002000000005e-05,61332.0,75120.0,320.0,4.0,0.0,241075.180629416,241226.991007855,151.81037843899685,18,False
atax_opt_8121b6d23ca3425f1fd0115a04fc62dc,polybench_xilinx,fine_grained,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,4833.0,3.5145576000000006e-05,4833.0,3.5145576000000006e-05,4833.0,3.5145576000000006e-05,44740.0,69385.0,320.0,132.0,0.0,241079.297380013,241144.491644826,65.19426481297705,13,False
bicg_opt_40095e42d87d8883d0cf5083251b9caf,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,19471.0,0.000138516694,19471.0,0.000138516694,19471.0,0.000138516694,3612.0,3478.0,20.0,8.0,0.0,241079.800517671,241100.831406411,21.030888739973307,9,False
bicg_opt_ba24811d4dcfa1b6b10e966873dc18b3,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,25552.0,0.00017927283200000002,25552.0,0.00017927283200000002,25552.0,0.00017927283200000002,1442.0,1028.0,5.0,14.0,0.0,241080.235166453,241099.745678445,19.510511992004467,3,False
bicg_opt_55f1fc008f5189a375b50b075abad086,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,30283.0,0.000215433262,30283.0,0.000215433262,30283.0,0.000215433262,3906.0,3391.0,5.0,8.0,0.0,241080.381053147,241101.944460347,21.56340720001026,17,False
bicg_opt_94c81d84290196b63d1fa294794eb12b,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,25827.0,0.000183733278,25827.0,0.000183733278,25827.0,0.000183733278,104181.0,137441.0,1280.0,480.0,0.0,241080.537681389,241140.858177609,60.320496220025234,21,False
bicg_opt_5334546da9e231f1c47cd6e7e43c5ab5,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,43018.0,0.000306030052,43018.0,0.000306030052,43018.0,0.000306030052,2539.0,1810.0,5.0,8.0,0.0,241083.102188583,241103.738154579,20.63596599601442,28,False
bicg_opt_9dde8a5377a14bb7bdf20b185a7bd656,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1516.0,1.1024352000000001e-05,1516.0,1.1024352000000001e-05,1516.0,1.1024352000000001e-05,111163.0,151718.0,1280.0,480.0,0.0,241083.156439835,241172.250866598,89.09442676301114,24,False
bicg_opt_88fc7f0d4beede47b7f9ed258def3e1a,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,5084.0,3.6167576000000004e-05,5084.0,3.6167576000000004e-05,5084.0,3.6167576000000004e-05,232253.0,293677.0,2560.0,5.0,0.0,241083.222513625,241228.019176735,144.79666310999892,19,False
bicg_opt_545a3e9fcfb12dea3e859e933cbaf863,polybench_xilinx,fine_grained,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,19508.0,0.000141862176,19508.0,0.000141862176,19508.0,0.000141862176,20875.0,26079.0,134.0,142.0,0.0,241085.141045399,241140.057327339,54.916281939978944,29,False
gemm_opt_51fc7fb48a3381cfe66e2709e6125930,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241087.321829179,241122.590809839,35.268980659981025,6,False
gemm_opt_5221d480c434e2e36e79e2823a8a357b,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241094.628069554,241129.698718445,35.070648891007295,25,False
gemm_opt_64b43800695a6e3cb0b61248be5ac204,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241097.274727526,241131.127976758,33.853249231993686,27,False
gemm_opt_005cf8bb045a4fb3c76a388b9dd58a67,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241098.164962789,241132.512444864,34.34748207501252,4,False
gemm_opt_150fca79959f0434ec99af23839efdb8,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241098.666096802,241136.351085807,37.68498900500708,22,False
gemm_opt_ac4d026df24a55625bdb482ee3c2debf,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241099.746244251,241134.270035986,34.523791735002305,3,False
gemm_opt_9e4db76ce30803d5554fe31d7bc363ae,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241100.831988172,241150.790569762,49.95858159000636,9,False
gemm_opt_ac139bcfefc71f7366683503e6faa76f,polybench_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366.0,22844.0,128.0,256.0,0.0,241101.945050782,241137.390243202,35.44519242001115,17,False
gesummv_opt_a04c012f9ebef589dbd9c78fc16cdddb,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,35918.0,0.000255520652,35918.0,0.000255520652,35918.0,0.000255520652,2952.0,2388.0,5.0,16.0,0.0,241103.738770584,241125.334073315,21.595302731002448,28,False
gesummv_opt_ef2b96ca155ff5b21533356b7a1006b1,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35023.0,0.000245721368,35023.0,0.000245721368,35023.0,0.000245721368,1756.0,1446.0,5.0,21.0,0.0,241113.999720101,241135.556629667,21.556909565988462,20,False
gesummv_opt_526515fffb892c79dd0143b3183ccc75,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,35534.0,0.000258403248,35534.0,0.000258403248,35534.0,0.000258403248,4609.0,3653.0,5.0,16.0,0.0,241114.968613918,241140.283512055,25.314898137003183,23,False
gesummv_opt_779340b31087b7d01e6d6921a89230a6,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,14635.0,0.00010411339,14635.0,0.00010411339,14635.0,0.00010411339,139324.0,178728.0,2048.0,488.0,0.0,241122.044516788,241211.948692869,89.90417608097778,1,False
gesummv_opt_183602602d5d3239e0eee67d4cbf11a2,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,31950.0,0.0002272923,31950.0,0.0002272923,31950.0,0.0002272923,2922.0,2165.0,5.0,16.0,0.0,241122.591461234,241144.134343425,21.542882190988166,6,False
gesummv_opt_833972467702263da32443872feee72b,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,1322.0,9.404708e-06,1322.0,9.404708e-06,1322.0,9.404708e-06,273970.0,352449.0,4096.0,960.0,0.0,241125.334676021,241304.207611074,178.87293505299021,28,False
gesummv_opt_9e47a71ad5293c826b2bb218795e4461,polybench_xilinx,fine_grained,,,,,,,,,,,,,,,,,,241129.699346508,241429.740318169,300.04097166101565,25,True
gesummv_opt_0f82fc51275e9992dcb61a85d28b0255,polybench_xilinx,fine_grained,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,19504.0,0.000136840064,19504.0,0.000136840064,19504.0,0.000136840064,61823.0,93851.0,616.0,260.0,0.0,241131.128574274,241235.588283025,104.45970875100465,27,False
k2mm_opt_4fce37b0a8e5f8d78704fbc835966996,polybench_xilinx,fine_grained,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.764000000000001e-09,2179094.0,0.016918485816,2179094.0,0.016918485816,2179094.0,0.016918485816,7521.0,3310.0,13.0,64.0,0.0,241131.836077028,241188.4193628,56.58328577197972,7,False
k2mm_opt_1e4d3024979f6688e034bfe07c5bc4ff,polybench_xilinx,fine_grained,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,878875.0,0.006166187000000001,878875.0,0.006166187000000001,878875.0,0.006166187000000001,14994.0,19426.0,80.0,280.0,0.0,241132.513073123,241174.005492185,41.492419062007684,4,False
k2mm_opt_26c507bafef1683016b090c2e1370146,polybench_xilinx,fine_grained,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,2180630.0,0.01673633525,2180630.0,0.01673633525,2180630.0,0.01673633525,12102.0,5585.0,40.0,88.0,0.0,241134.270746287,241205.142397001,70.87165071401978,3,False
k2mm_opt_9dba5a4512f14ecca4ab1731e86d120e,polybench_xilinx,fine_grained,k2mm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.675000000000001e-09,1926294.0,0.014784306450000001,1926294.0,0.014784306450000001,1926294.0,0.014784306450000001,30717.0,31585.0,160.0,152.0,0.0,241135.557263363,241269.535583734,133.97832037098124,20,False
